longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000,NEAR BAY
-122.32,37.95,37,1887,353,895,359,4.45,196600,NEAR BAY
-122.31,37.94,38,1794,349,810,335,3.8343,191400,NEAR BAY
-122.31,37.94,38,2172,403,945,384,4.3958,194200,NEAR BAY
-122.32,37.95,36,1425,245,573,239,4.35,185000,NEAR BAY
-122.31,37.99,25,6508,1137,3259,1081,4.2348,157800,NEAR BAY
-122.3,37.98,25,3807,806,1821,792,3.6518,164300,NEAR BAY
-122.32,37.97,29,2347,464,1135,490,3.9722,161000,NEAR BAY
-122.32,38.01,26,3054,492,1495,496,4.6944,171100,NEAR BAY
-122.33,38,35,3779,711,2493,679,2.9781,109000,NEAR BAY
-122.31,38,29,3108,534,1687,516,4.3333,170800,NEAR BAY
-122.32,37.99,24,4865,968,2315,893,4.2852,173500,NEAR BAY
-122.32,38,32,2275,397,1233,418,4.0437,162800,NEAR BAY
-122.34,37.99,42,1531,326,1271,377,2.6167,85100,NEAR BAY
-122.33,37.98,3,2850,544,1024,515,6.0115,175000,NEAR BAY
-122.33,37.99,4,3999,1079,1591,887,3.911,112500,NEAR BAY
-122.39,38,33,44,6,23,11,4.125,212500,NEAR BAY
-122.36,37.96,39,246,57,316,52,0.716,104200,NEAR BAY
-122.36,37.96,31,1157,276,956,232,1.5347,80400,NEAR BAY
-122.36,37.95,40,408,102,302,81,1.8333,69800,NEAR BAY
-122.37,37.95,35,215,45,100,34,1.6023,81300,NEAR BAY
-122.37,37.95,32,1298,363,716,268,0.9797,76400,NEAR BAY
-122.37,37.96,37,1572,402,1046,350,0.7403,68600,NEAR BAY
-122.41,37.98,36,60,15,42,25,1.4583,67500,NEAR BAY
-122.34,37.98,33,2014,410,1354,427,3.9773,131300,NEAR BAY
-122.35,37.98,34,3756,726,2237,686,3.7562,132900,NEAR BAY
-122.34,37.97,19,392,109,287,81,6.0426,110000,NEAR BAY
-122.35,37.96,32,1991,504,1139,423,2.0353,113600,NEAR BAY
-122.35,37.97,43,2178,482,1545,471,2.5863,112200,NEAR BAY
-122.35,37.97,31,2892,685,2104,641,3.2188,113800,NEAR BAY
-122.32,37.97,33,1595,292,991,300,4.6937,134100,NEAR BAY
-122.32,37.97,33,1156,190,643,209,4.5,156600,NEAR BAY
-122.33,37.97,19,5151,1335,2548,1165,3.3125,158800,NEAR BAY
-122.33,37.98,32,1967,348,1144,364,4.4135,150100,NEAR BAY
-122.33,37.97,45,1982,376,1179,398,3.5463,130800,NEAR BAY
-122.34,37.97,19,2237,580,1438,551,2.3382,120700,NEAR BAY
-122.33,37.96,46,1222,236,819,251,3.9118,129400,NEAR BAY
-122.35,37.96,36,2191,531,1563,524,2.5164,114200,NEAR BAY
-122.35,37.96,29,1899,524,1357,443,1.875,97200,NEAR BAY
-122.35,37.96,35,1326,346,1023,295,2.0724,97700,NEAR BAY
-122.35,37.95,31,2449,595,1801,548,2.6328,110300,NEAR BAY
-122.35,37.96,34,1428,335,1272,319,2.5461,93900,NEAR BAY
-122.36,37.96,30,950,317,1073,280,1.8664,107800,NEAR BAY
-122.32,37.96,25,1728,403,934,412,3.375,133700,NEAR BAY
-122.32,37.96,34,2070,357,784,294,4.0417,182800,NEAR BAY
-122.32,37.95,35,1612,354,887,331,2.5769,146100,NEAR BAY
-122.33,37.95,22,2099,569,1135,509,2.1915,120800,NEAR BAY
-122.34,37.96,15,6487,1717,3408,1560,2.1991,133300,NEAR BAY
-122.34,37.96,33,1817,441,1220,389,2.5382,103600,NEAR BAY
-122.32,37.94,38,2751,522,1390,489,3.7277,165100,NEAR BAY
-122.32,37.94,46,1901,295,833,352,5.5196,210800,NEAR BAY
-122.32,37.93,40,1141,213,434,196,3.9464,186900,NEAR BAY
-122.33,37.95,42,1627,336,848,316,3.7708,144600,NEAR BAY
-122.33,37.94,45,1226,279,590,260,2.8833,140400,NEAR BAY
-122.33,37.94,47,1882,361,797,342,3.5848,140800,NEAR BAY
-122.33,37.94,43,1876,389,807,377,3.1571,141600,NEAR BAY
-122.33,37.94,42,1695,345,719,334,3.9417,139100,NEAR BAY
-122.33,37.94,44,1769,332,828,309,4.0526,150800,NEAR BAY
-122.34,37.95,45,1128,240,702,270,3.6719,134100,NEAR BAY
-122.33,37.95,45,1585,329,981,373,3.0313,135800,NEAR BAY
-122.33,37.95,46,1543,339,777,322,4.0927,142600,NEAR BAY
-122.34,37.95,44,1675,317,806,311,3.0694,135300,NEAR BAY
-122.34,37.95,44,1788,368,933,329,2.875,133400,NEAR BAY
-122.34,37.95,39,1986,427,1041,385,3.2333,135100,NEAR BAY
-122.34,37.95,38,1340,298,766,241,3.2833,111700,NEAR BAY
-122.35,37.95,45,2142,431,1318,431,3.0737,111600,NEAR BAY
-122.35,37.95,42,1485,290,971,303,3.6094,114600,NEAR BAY
-122.36,37.95,38,1042,289,773,248,2.7714,104700,NEAR BAY
-122.34,37.94,47,2313,433,947,430,3.942,143300,NEAR BAY
-122.34,37.94,44,1917,444,936,435,2.7391,140300,NEAR BAY
-122.34,37.94,31,1611,455,786,411,1.681,145500,NEAR BAY
-122.34,37.94,42,2206,451,989,444,3.125,143900,NEAR BAY
-122.35,37.94,45,2112,493,1406,452,2.3456,105200,NEAR BAY
-122.35,37.94,34,1880,459,1358,422,1.6571,105200,NEAR BAY
-122.35,37.94,47,1275,275,844,273,2.8967,95600,NEAR BAY
-122.36,37.95,38,1066,248,729,286,1.5139,81700,NEAR BAY
-122.36,37.94,45,907,188,479,161,3.0862,79000,NEAR BAY
-122.36,37.94,27,844,249,583,265,0.9687,105800,NEAR BAY
-122.36,37.94,26,1540,343,1007,338,1.3365,72900,NEAR BAY
-122.36,37.94,41,2591,585,1638,462,1.822,79700,NEAR BAY
-122.37,37.94,49,969,229,599,195,1.3167,71600,NEAR BAY
-122.35,37.93,19,1334,366,1048,316,1.7865,88000,NEAR BAY
-122.35,37.93,28,1995,488,1182,439,2.3352,84300,NEAR BAY
-122.36,37.94,43,369,107,371,111,1.6,79400,NEAR BAY
-122.36,37.93,17,1258,254,885,229,3.05,121600,NEAR BAY
-122.37,37.94,40,1064,266,912,239,1.0521,69100,NEAR BAY
-122.37,37.93,45,3150,756,1798,749,1.75,37900,NEAR BAY
-122.38,37.91,18,3507,711,1224,676,5.0524,269800,NEAR BAY
-122.42,37.93,47,3453,779,1353,728,4.016,274500,NEAR BAY
-122.41,37.94,52,154,33,89,38,3.2875,275000,NEAR BAY
-122.34,37.93,30,2515,481,1327,428,2.1287,95000,NEAR BAY
-122.35,37.93,39,2002,416,1166,395,1.7257,91500,NEAR BAY
-122.36,37.93,44,1891,449,1047,432,1.7727,86100,NEAR BAY
-122.36,37.93,42,1796,389,1107,372,1.9375,87000,NEAR BAY
-122.37,37.93,37,709,190,644,174,0.8641,84200,NEAR BAY
-122.33,37.91,36,1954,513,1437,440,1.125,93800,NEAR BAY
-122.35,37.92,36,921,200,585,236,1.9224,94000,NEAR BAY
-122.36,37.92,52,215,41,126,43,1.3929,104200,NEAR BAY
-122.35,37.91,4,2851,798,1285,712,4.2895,186800,NEAR BAY
-122.33,37.93,34,2326,471,1356,441,2.3475,90300,NEAR BAY
-122.33,37.93,27,2158,424,1220,442,3.0156,111500,NEAR BAY
-122.34,37.93,32,2389,652,1672,584,1.4423,88300,NEAR BAY
-122.34,37.93,45,2225,486,1304,459,2.64,112100,NEAR BAY
-122.35,37.93,41,268,75,198,82,3.2222,156300,NEAR BAY
-122.32,37.92,29,2304,399,1377,454,5.0187,140600,NEAR BAY
-122.33,37.92,26,3887,779,2512,740,2.2301,122400,NEAR BAY
-122.32,37.92,28,4649,977,2606,953,3.2674,129100,NEAR BAY
-122.32,37.91,34,2669,647,1341,555,2.6399,119600,NEAR BAY
-122.31,37.91,39,2955,696,1417,682,2.7628,167800,NEAR BAY
-122.31,37.91,43,2549,511,1060,528,3.6417,178400,NEAR BAY
-122.31,37.91,45,3924,834,1992,773,4.1146,177800,NEAR BAY
-122.31,37.93,39,2505,371,872,345,5.3433,286500,NEAR BAY
-122.31,37.93,36,2403,408,917,404,5.0399,253400,NEAR BAY
-122.32,37.93,40,3056,489,1103,481,5.1067,247300,NEAR BAY
-122.32,37.94,47,1911,283,697,275,6.2712,267700,NEAR BAY
-122.3,37.92,32,3943,605,1524,614,6.0677,321600,NEAR BAY
-122.29,37.92,35,583,88,235,84,5.943,288200,NEAR BAY
-122.29,37.92,32,1736,234,602,231,6.516,401000,NEAR BAY
-122.3,37.93,34,2254,357,715,306,4.5,304000,NEAR BAY
-122.31,37.93,36,1526,256,696,263,3.5089,261900,NEAR BAY
-122.32,37.93,33,296,73,216,63,2.675,22500,NEAR BAY
-122.31,37.92,30,1014,236,537,204,2.8456,183300,NEAR BAY
-122.31,37.92,38,1250,236,631,279,3.724,220100,NEAR BAY
-122.31,37.92,12,1895,600,983,519,2.5,195800,NEAR BAY
-122.32,37.92,22,1119,220,565,199,3.3594,186900,NEAR BAY
-122.31,37.92,43,2116,407,900,361,4.1587,212200,NEAR BAY
-122.3,37.92,33,1615,271,710,285,4.0804,239000,NEAR BAY
-122.31,37.91,31,1432,348,681,348,2.7243,218100,NEAR BAY
-122.3,37.91,39,2686,569,1159,559,2.9441,200400,NEAR BAY
-122.3,37.91,40,2866,617,1305,589,3.6321,209100,NEAR BAY
-122.3,37.9,37,2125,489,912,462,2.9219,217200,NEAR BAY
-122.3,37.9,41,2053,435,873,415,3.4091,223000,NEAR BAY
-122.3,37.9,35,1102,308,688,303,2.3946,141700,NEAR BAY
-122.3,37.9,30,1772,471,880,437,2.2672,162500,NEAR BAY
-122.29,37.92,36,1450,235,568,234,6,311400,NEAR BAY
-122.29,37.91,38,2591,424,905,378,5.1691,263200,NEAR BAY
-122.29,37.91,46,2085,346,748,354,4.0536,262000,NEAR BAY
-122.29,37.91,40,2085,329,796,339,5.5357,273700,NEAR BAY
-122.29,37.9,52,2657,500,1131,489,4.4286,234900,NEAR BAY
-122.28,37.91,38,2501,348,805,329,6.5576,358500,NEAR BAY
-122.28,37.9,49,3191,516,1148,507,6.3538,333700,NEAR BAY
-122.28,37.9,52,1369,249,490,248,4.1212,287500,NEAR BAY
-122.28,37.91,41,3009,482,1053,490,5.828,324400,NEAR BAY
-122.27,37.91,47,1930,315,692,296,6.3669,315500,NEAR BAY
-122.28,37.91,48,2083,298,685,286,7.3089,331200,NEAR BAY
-124.17,41.8,16,2739,480,1259,436,3.7557,109400,NEAR OCEAN
-124.3,41.8,19,2672,552,1298,478,1.9797,85800,NEAR OCEAN
-124.23,41.75,11,3159,616,1343,479,2.4805,73200,NEAR OCEAN
-124.21,41.77,17,3461,722,1947,647,2.5795,68400,NEAR OCEAN
-124.19,41.78,15,3140,714,1645,640,1.6654,74600,NEAR OCEAN
-124.22,41.73,28,3003,699,1530,653,1.7038,78300,NEAR OCEAN
-124.21,41.75,20,3810,787,1993,721,2.0074,66900,NEAR OCEAN
-124.17,41.76,20,2673,538,1282,514,2.4605,105900,NEAR OCEAN
-124.16,41.74,15,2715,569,1532,530,2.1829,69500,NEAR OCEAN
-124.14,41.95,21,2696,578,1208,494,2.275,122400,NEAR OCEAN
-124.16,41.92,19,1668,324,841,283,2.1336,75000,NEAR OCEAN
-124.3,41.84,17,2677,531,1244,456,3.0313,103600,NEAR OCEAN
-124.15,41.81,17,3276,628,3546,585,2.2868,103100,NEAR OCEAN
-123.91,41.68,22,1880,360,743,314,2.9688,152700,<1H OCEAN
-123.83,41.88,18,1504,357,660,258,3.13,116700,<1H OCEAN
-123.92,41.54,22,2920,636,1382,499,2.0202,71100,NEAR OCEAN
-119.94,38.96,20,1451,386,467,255,1.5536,212500,INLAND
-119.95,38.95,8,430,107,36,18,2.625,187500,INLAND
-119.95,38.95,22,1058,352,851,269,2.02,87500,INLAND
-119.95,38.95,21,2046,580,952,353,1.7245,92200,INLAND
-119.94,38.95,25,1789,536,1134,396,2.32,91300,INLAND
-119.95,38.94,24,2180,517,755,223,2.5875,173400,INLAND
-119.93,38.94,27,1709,408,97,44,2.4917,200000,INLAND
-119.97,38.94,26,1485,334,406,180,1.9667,84600,INLAND
-119.97,38.93,24,856,185,388,108,3.1806,107200,INLAND
-119.98,38.96,25,2443,444,868,342,3.5417,114800,INLAND
-119.96,38.94,19,1429,292,585,188,2.2589,131600,INLAND
-119.96,38.94,27,1492,393,717,254,1.8906,104200,INLAND
-119.96,38.93,22,2731,632,1215,483,2.83,110500,INLAND
-119.94,38.92,24,1258,216,235,96,4.6,136800,INLAND
-119.98,38.94,25,1339,328,503,219,1.9018,109700,INLAND
-119.98,38.94,23,1564,298,339,147,4.0417,99300,INLAND
-119.99,38.94,24,1216,289,421,185,3.1625,103600,INLAND
-119.99,38.94,22,3119,640,786,351,3.0806,118500,INLAND
-119.99,38.93,23,1882,414,673,277,2.9091,141900,INLAND
-119.98,38.93,28,1194,272,494,203,2.3281,85800,INLAND
-119.98,38.93,25,1262,293,534,226,2.6607,90400,INLAND
-119.98,38.92,27,2682,606,1010,399,3.15,86900,INLAND
-119.98,38.92,28,1408,312,522,221,2.0708,89600,INLAND
-120,38.93,17,8005,1382,999,383,3.9722,313400,INLAND
-120.01,38.93,22,3080,610,1045,425,2.996,126100,INLAND
-120,38.92,17,1106,207,466,180,3.3295,126600,INLAND
-120,38.92,26,529,116,191,83,3.5,103600,INLAND
-120.01,38.92,23,964,246,485,198,1.7188,96100,INLAND
-120.01,38.92,25,1758,357,689,278,2.675,104200,INLAND
-120.02,38.91,22,2138,493,829,330,2.2056,107200,INLAND
-120.02,38.92,24,1194,246,414,151,3.2396,101900,INLAND
-120.01,38.91,27,968,191,283,143,2.0938,94400,INLAND
-120.01,38.91,17,2732,609,1005,499,1.9851,86700,INLAND
-120.01,38.89,24,1669,422,589,281,3.0089,100800,INLAND
-120,38.9,21,1653,419,737,308,1.9727,114100,INLAND
-119.99,38.88,17,2807,529,675,251,2.7457,107800,INLAND
-119.98,38.9,16,3109,572,885,334,3.5,134700,INLAND
-119.92,38.91,15,3831,625,984,328,5.0718,162500,INLAND
-120,38.87,12,1437,268,395,144,4.225,127600,INLAND
-119.96,38.84,17,2722,512,828,289,3.5714,109700,INLAND
-120.02,38.76,15,3142,618,725,285,4.3333,121400,INLAND
-120.04,38.86,16,2708,481,712,261,3.7891,117700,INLAND
-120.03,38.89,15,3042,588,918,336,3.8333,118800,INLAND
-120.02,38.86,19,2429,459,883,300,3.017,97600,INLAND
-120.13,39.06,22,2465,539,381,146,2.875,87500,INLAND
-120.16,39.04,18,2040,402,350,129,4.0313,126000,INLAND
-120.16,39.01,16,1463,264,54,26,4.975,206300,INLAND
-120.06,39.01,19,2967,528,112,48,4.0714,437500,INLAND
-120.1,38.91,33,1561,282,30,11,1.875,500001,INLAND
-120.97,38.91,7,4341,716,1978,682,4.8311,172200,INLAND
-121.04,38.81,11,3522,623,1456,544,3.93,163400,INLAND
-120.72,38.94,10,1604,352,540,190,3.7625,113200,INLAND
-120.88,38.91,15,3876,778,1960,691,2.902,127300,INLAND
-120.92,38.86,11,1720,345,850,326,3.2027,128600,INLAND
-120.87,38.83,12,2180,423,1070,377,2.8562,128200,INLAND
-120.84,38.81,11,1280,286,609,248,3.1635,132600,INLAND
-120.81,38.89,17,1438,324,675,268,2.9444,119300,INLAND
-120.79,38.83,15,1374,291,709,239,1.7222,118500,INLAND
-120.71,38.85,8,1877,479,884,323,3.4688,120100,INLAND
-120.5,38.87,10,81,41,55,16,4.9583,87500,INLAND
-120.3,38.9,11,1961,435,113,53,0.9227,95500,INLAND
-121.09,38.68,15,5218,711,1949,659,4.7083,213300,INLAND
-121.08,38.67,10,2499,331,1040,333,6.844,239600,INLAND
-121.07,38.66,22,1831,274,813,269,4.6394,173400,INLAND
-121.06,38.7,9,13255,1739,5001,1627,6.314,228900,INLAND
-121,38.58,12,3425,549,1357,451,5.3344,217500,INLAND
-121.01,38.73,7,6322,1046,2957,1024,4.7276,197500,INLAND
-120.99,38.69,5,5743,1074,2651,962,4.1163,172500,INLAND
-121.02,38.66,4,7392,1155,3096,1065,4.5246,198900,INLAND
-120.99,38.67,8,4913,744,2005,723,5.4413,187900,INLAND
-120.98,38.67,13,3432,516,1286,470,5.584,186600,INLAND
-120.98,38.66,9,2073,404,916,373,3.225,163300,INLAND
-120.98,38.68,5,4810,909,2242,900,3.2964,176900,INLAND
-120.95,38.69,10,3421,563,1689,545,5.2032,217100,INLAND
-120.96,38.66,11,2339,436,1062,380,3.9036,180800,INLAND
-120.97,38.65,9,3707,602,1601,555,4.0714,300600,INLAND
-120.93,38.65,12,2213,384,1097,351,4.5568,170100,INLAND
-120.91,38.62,12,4545,748,2033,718,4.1843,207600,INLAND
-120.95,38.79,12,3247,579,1459,517,4.3981,202800,INLAND
-120.93,38.77,9,2229,355,788,341,5.5111,196300,INLAND
-120.91,38.73,11,5460,859,2645,838,4.835,230600,INLAND
-120.87,38.71,13,2692,470,1302,420,4,167400,INLAND
-120.84,38.77,11,1013,188,410,158,4.825,184600,INLAND
-120.86,38.75,15,1533,300,674,287,2.5625,146100,INLAND
-120.83,38.74,17,3685,775,1714,734,2.2269,128300,INLAND
-120.84,38.73,17,2616,492,1158,457,2.8807,142600,INLAND
-120.81,38.73,38,2005,385,882,353,2.5104,120500,INLAND
-120.78,38.74,28,4236,877,2008,881,2.1603,111300,INLAND
-120.81,38.74,29,2259,482,1099,463,2.3314,121600,INLAND
-120.76,38.76,21,3509,606,1576,564,2.6392,148500,INLAND
-120.76,38.73,17,512,129,314,140,1.5625,108300,INLAND
-120.78,38.73,31,3117,616,1606,588,2.9844,127900,INLAND
-120.81,38.73,42,1276,260,799,259,2.7273,128600,INLAND
-120.78,38.72,19,4414,767,1865,699,3.6406,150900,INLAND
-120.67,38.76,35,2104,403,1060,400,2.1682,138100,INLAND
-120.7,38.75,19,2325,430,967,376,2.9,158700,INLAND
-120.71,38.73,17,2146,396,862,351,2.9219,141300,INLAND
-120.58,38.77,15,2155,394,857,356,4.03,141200,INLAND
-120.58,38.77,21,1661,406,789,319,2.3583,108700,INLAND
-120.6,38.76,22,1236,273,615,248,3.0217,106900,INLAND
-120.59,38.76,21,1728,417,731,334,1.7266,94700,INLAND
-120.63,38.75,17,3145,621,1432,559,2.7201,117500,INLAND
-120.7,38.69,13,4492,821,2093,734,4.0709,151700,INLAND
-120.63,38.73,11,4577,836,1944,700,4.0675,140200,INLAND
-120.62,38.71,10,6305,1150,2597,921,4.0197,132200,INLAND
-120.63,38.68,14,1821,316,769,266,3.0789,131700,INLAND
-120.54,38.75,9,3006,540,1102,418,3.9812,136600,INLAND
-120.76,38.6,14,2925,625,1226,437,2.5865,133800,INLAND
-120.66,38.61,19,2715,596,1301,473,2.5042,126400,INLAND
-120.72,38.57,8,892,185,427,164,2.6833,118800,INLAND
-120.59,38.53,15,432,87,208,73,3.6125,100000,INLAND
-120.44,38.61,9,2598,548,796,297,3.5192,98000,INLAND
-120.32,38.71,13,1115,255,86,32,3.5667,115600,INLAND
-120.08,38.8,34,1988,511,36,15,4.625,162500,INLAND
-120.88,38.58,8,3417,604,1703,623,4.0827,170700,INLAND
-120.84,38.63,12,1313,231,731,232,5.7373,208300,INLAND
-120.81,38.67,14,8396,1578,3952,1474,3.0565,118800,INLAND
-120.76,38.65,17,2319,430,1126,372,3.5511,155900,INLAND
-120.85,38.69,18,5928,1097,2697,1096,3.4872,141400,INLAND
-120.79,38.7,13,5036,1034,2243,923,2.3319,138500,INLAND
-119.81,36.73,51,956,196,662,180,2.101,56700,INLAND
-119.81,36.73,47,1314,416,1155,326,1.372,49600,INLAND
-119.81,36.74,36,607,155,483,146,1.5625,47500,INLAND
-119.79,36.73,52,112,28,193,40,1.975,47500,INLAND
-119.8,36.73,45,925,231,797,228,1.7011,44800,INLAND
-119.8,36.72,43,1286,360,972,345,0.9513,50400,INLAND
-119.81,36.72,46,1414,268,902,243,1.5833,56700,INLAND
-119.81,36.73,50,772,194,606,167,2.2206,59200,INLAND
-119.77,36.73,44,1960,393,1286,381,2.1518,53000,INLAND
-119.77,36.72,43,1763,389,1623,390,1.4427,47700,INLAND
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,INLAND
-119.77,36.73,45,1081,241,821,230,1.7829,52600,INLAND
-119.77,36.75,39,1287,332,1386,306,1.5227,46900,INLAND
-119.77,36.74,20,1855,519,1091,443,1.5547,93900,INLAND
-119.78,36.74,15,1461,415,924,356,2.5045,90300,INLAND
-119.78,36.75,35,2114,506,2050,474,1.2375,50000,INLAND
-119.78,36.75,31,1404,379,1515,387,1.2813,56400,INLAND
-119.79,36.74,35,853,296,1228,289,1.0513,39600,INLAND
-119.79,36.74,52,173,87,401,84,2.1094,75000,INLAND
-119.8,36.74,25,1717,542,1343,471,0.799,51800,INLAND
-119.8,36.75,41,1659,466,1391,447,1.3527,61200,INLAND
-119.79,36.75,33,3161,934,3530,846,1.123,46700,INLAND
-119.82,36.74,52,610,128,406,122,1.8967,43800,INLAND
-119.82,36.72,25,2581,528,1642,509,1.6435,52600,INLAND
-119.82,36.72,17,1276,242,927,238,2.6176,54100,INLAND
-119.83,36.73,21,1702,358,1347,316,2.4137,62100,INLAND
-119.83,36.72,28,60,10,46,13,4.35,67500,INLAND
-119.83,36.71,43,355,81,233,75,2.4167,73900,INLAND
-119.79,36.72,19,1719,391,1369,368,1.25,53000,INLAND
-119.8,36.71,29,1541,291,1007,313,2.0043,53500,INLAND
-119.81,36.71,25,1026,221,789,183,1.5625,52800,INLAND
-119.8,36.72,19,1334,336,1171,319,1.0481,48500,INLAND
-119.8,36.72,15,1908,417,1383,375,1.0472,57800,INLAND
-119.79,36.7,23,1731,363,1210,341,1.3922,49500,INLAND
-119.8,36.7,28,1592,304,962,282,1.3304,51300,INLAND
-119.81,36.7,52,314,57,178,66,1.2404,52500,INLAND
-119.78,36.72,22,354,121,530,115,2.1458,34400,INLAND
-119.79,36.72,41,1562,322,927,277,1.3047,44100,INLAND
-119.78,36.71,35,1987,394,1233,383,1.3587,45300,INLAND
-119.74,36.71,17,5872,1250,5034,1224,2.1905,61800,INLAND
-119.76,36.71,29,1745,441,1530,391,1.5611,44400,INLAND
-119.76,36.72,24,1240,265,1035,232,2.875,60600,INLAND
-119.75,36.71,38,1481,,1543,372,1.4577,49800,INLAND
-119.74,36.73,34,1254,272,1056,279,2.3269,50800,INLAND
-119.74,36.72,25,3972,842,2863,729,2.1304,58500,INLAND
-119.75,36.72,22,3247,859,4179,881,1.3343,60800,INLAND
-119.76,36.73,46,1347,282,854,267,1.8723,52600,INLAND
-119.76,36.73,39,1553,363,1449,341,1.4419,45500,INLAND
-119.75,36.73,39,2290,539,1685,536,1.6325,52100,INLAND
-119.74,36.73,42,1236,272,946,261,2.0536,50000,INLAND
-119.69,36.75,6,1926,303,965,316,4.7463,93100,INLAND
-119.67,36.74,19,2788,614,1365,525,2.7813,120300,INLAND
-119.69,36.74,17,2438,598,1563,538,1.5449,62500,INLAND
-119.69,36.75,13,2343,409,1347,405,4.0027,93100,INLAND
-119.67,36.73,27,2845,417,1219,460,4.9196,117900,INLAND
-119.69,36.73,30,2437,349,1005,380,7.2211,171700,INLAND
-119.69,36.74,23,2097,385,911,405,3.5128,121600,INLAND
-119.69,36.71,25,556,79,249,71,4.4583,108300,INLAND
-119.67,36.72,31,843,140,453,149,2.6875,153800,INLAND
-119.73,36.73,7,2461,647,1587,551,1.4007,225000,INLAND
-119.72,36.73,9,1914,491,1116,424,1.4646,65900,INLAND
-119.72,36.72,15,1713,246,766,232,6.8162,127200,INLAND
-119.73,36.72,26,2645,1005,1660,991,0.6991,89500,INLAND
-119.73,36.73,9,1621,428,678,394,2.2437,54200,INLAND
-119.71,36.73,19,3972,585,1586,560,5.2608,151400,INLAND
-119.72,36.71,7,2456,463,1350,424,3.0179,91600,INLAND
-119.73,36.72,15,2246,456,1190,403,2.0294,70400,INLAND
-119.73,36.68,32,755,205,681,207,1.7986,49300,INLAND
-119.69,36.69,36,1432,269,836,237,2.1563,88300,INLAND
-119.76,36.68,29,1243,312,836,277,1.8355,74200,INLAND
-119.67,36.65,20,2512,449,1464,450,3.9211,92300,INLAND
-119.63,36.64,33,1036,181,620,174,3.4107,110400,INLAND
-119.65,36.62,6,1931,422,1344,414,1.6607,58000,INLAND
-119.68,36.63,39,1237,256,638,239,3.0139,65300,INLAND
-119.74,36.65,19,2546,463,1257,418,2.9013,89500,INLAND
-119.68,36.62,31,834,229,616,211,1.6602,61200,INLAND
-119.73,36.62,35,2080,365,1026,333,3.5781,92800,INLAND
-119.73,36.59,31,1551,296,1058,287,3.3438,92600,INLAND
-119.8,36.68,31,2214,432,1326,416,2.1691,66700,INLAND
-119.78,36.65,27,1226,240,706,211,2.77,68400,INLAND
-119.82,36.64,30,1694,312,1008,321,2.2466,96000,INLAND
-119.8,36.65,34,2263,423,1184,407,1.7692,74200,INLAND
-119.89,36.73,43,524,93,302,93,2.6146,81300,INLAND
-119.87,36.72,30,1584,316,984,300,2.0658,67900,INLAND
-119.89,36.7,32,1485,269,867,271,2.5809,78300,INLAND
-119.85,36.74,35,1191,190,537,182,3.5375,96700,INLAND
-119.84,36.77,6,1853,473,1397,417,1.4817,72000,INLAND
-119.83,36.76,15,3291,772,1738,634,1.976,67300,INLAND
-119.82,36.75,41,1022,209,741,213,2.0781,48800,INLAND
-119.84,36.75,34,1186,300,774,271,1.575,57100,INLAND
-119.83,36.75,33,662,183,607,181,1.3929,55600,INLAND
-119.81,36.76,48,2059,388,834,405,2.9306,67900,INLAND
-119.81,36.76,51,2419,486,1284,426,2.2029,54200,INLAND
-119.81,36.75,52,1827,356,855,353,1.7636,55100,INLAND
-119.82,36.76,41,1973,399,1107,375,1.8971,66900,INLAND
-119.82,36.76,46,2194,563,924,542,1.4028,68500,INLAND
-119.8,36.76,52,1853,437,764,390,1.6429,69200,INLAND
-119.8,36.75,52,1788,449,1156,418,1.7298,58400,INLAND
-119.81,36.76,52,1792,352,1049,357,2.4375,57100,INLAND
-119.8,36.76,52,2224,418,832,406,2.3952,78400,INLAND
-119.79,36.76,52,1185,260,635,239,1.175,56100,INLAND
-119.79,36.75,52,377,97,530,96,1,45000,INLAND
-119.8,36.75,46,2625,593,1368,551,1.5273,59000,INLAND
-119.79,36.76,52,2408,498,1361,465,2.1055,61300,INLAND
-119.78,36.76,47,1425,323,949,325,1.7344,51300,INLAND
-119.78,36.75,49,1175,307,982,278,1.2937,52000,INLAND
-119.78,36.75,43,2070,512,1925,444,1.4635,46600,INLAND
-119.78,36.76,50,1343,322,1063,342,1.75,49800,INLAND
-119.76,36.76,23,3800,1003,3786,917,1.4766,50600,INLAND
-119.76,36.75,35,1607,383,1407,382,2.19,53400,INLAND
-119.76,36.75,41,1576,417,1567,366,1.2545,45500,INLAND
-119.77,36.76,40,2009,519,2219,505,1.2101,49100,INLAND
-119.77,36.76,43,1623,294,781,272,1.869,56000,INLAND
-119.77,36.76,43,1945,413,1492,422,1.5174,54600,INLAND
-119.76,36.75,35,2347,526,1676,481,1.6548,49400,INLAND
-119.76,36.74,52,2137,448,1194,444,1.3029,69100,INLAND
-119.77,36.74,50,1325,280,811,281,1.8667,62800,INLAND
-119.77,36.74,51,1454,235,729,252,3.3125,70100,INLAND
-119.77,36.75,44,1818,412,1680,418,1.7083,48300,INLAND
-119.76,36.75,39,2233,563,2031,491,1.8641,50800,INLAND
-119.74,36.75,47,2236,418,1042,397,2.9545,59600,INLAND
-119.74,36.74,39,4893,1210,4749,1067,1.2065,55600,INLAND
-119.75,36.74,39,1740,351,1098,347,1.8958,51300,INLAND
